Weight,Activity,Age,Height,Income,Sex
64.3,,39,167.2,3.95,Male
79.5,,59,171.2,5,Male
8.6,,0,,0.59,Female
69.4,,43,175.1,5,Female
20.1,7,7,115.3,1.84,Male
,,31,,2.97,Male
66.2,,59,178.5,2.21,Male
23.6,7,7,118.2,0.99,Male
36.8,4,12,151.4,3.38,Female
18.2,6,5,113.2,4.94,Female
68.2,,80,154.1,0.68,Female
,3,3,,,Male
38,7,9,139.1,2.64,Female
81.9,,52,165,3.3,Male
72,,38,175.9,2.87,Male
108.4,,77,175.4,1.64,Male
75.9,,20,183,2.38,Male
79.9,,39,175.7,,Male
97.6,,31,169.3,3.79,Male
76.9,7,14,179.5,0.74,Male
82.5,,60,160.1,4.98,Female
77,,60,169.8,1.63,Male
35.7,5,8,132.5,,Male
84.8,,78,170.5,1.66,Male
76.2,,21,165.9,1.23,Male
70.3,,16,165.7,2.51,Female
39.8,5,13,147.4,0.66,Male
40.6,7,11,152,0.18,Female
62.5,,42,157.5,2.06,Female
85.9,,41,158.9,2.84,Female
82,,52,158.2,1.64,Female
26.7,5,5,116.5,2.06,Female
53.7,7,11,150.4,,Male
27.9,7,10,146,1,Female
82.6,,80,165.3,1.61,Male
14.3,3,2,,0.91,Female
95.6,,64,156.2,0.78,Female
12.9,4,2,90.3,5,Male
74.3,,77,159.2,2.45,Female
40.5,7,8,141.2,0.55,Female
19.9,6,7,114.9,4.12,Female
,6,5,,1.19,Female
54.2,,80,163.4,1.7,Female
,,80,,,Male
95.8,,25,175.4,4.23,Male
63.6,,53,150.6,,Female
64,,18,167.4,0.6,Female
65.5,,67,153.4,1.23,Female
79.4,,71,155.2,0.98,Female
85.7,,34,164.7,1.51,Female
99.3,,35,170,1.53,Male
18.1,5,5,112.1,2.23,Male
79.5,0,15,157,1.82,Female
98,,26,186.7,2.81,Male
78,,79,148.7,0.4,Female
86.2,,36,158.3,4.54,Female
91.1,,48,162.7,2.82,Female
63.2,,75,161.7,5,Female
19.3,7,6,113.2,2.15,Male
25.9,7,8,129,1.86,Female
22.8,7,4,117.9,2.72,Female
10,,1,,5,Female
50.4,,12,153.9,2.22,Male
79.1,,34,177.6,1.14,Male
68.8,,31,166.8,1.86,Male
65.3,,80,161,,Male
92,,48,157.7,4.12,Female
103.2,,40,168.2,3.09,Female
22.4,7,7,122.1,4.22,Male
58.2,,19,164.2,5,Female
63.2,,57,153.3,5,Female
79.1,,18,161.3,0.62,Male
72.8,,43,156.6,1.84,Male
102.5,,50,174.4,5,Male
95,,32,163.9,0.33,Female
126.5,,34,189.7,5,Male
6,,0,,2.03,Male
74.3,,24,176.2,5,Male
75.2,,72,160.3,,Female
75.1,,41,180.4,2.95,Male
42.1,7,10,138.6,0.7,Male
63,,46,159.4,,Female
46.9,7,9,134.7,1.03,Male
33.8,3,8,132,,Male
8.3,,0,,0.75,Female
69.1,,61,162.6,4.98,Male
96.2,,45,192.1,0,Male
56.1,,41,159.5,5,Female
,,1,,1.04,Female
,,78,,,Female
33.5,2,5,118.3,1.1,Male
58.8,6,11,162.2,1.67,Male
71,2,15,172.4,2.48,Male
46.4,,20,146.5,1.55,Female
72.8,,33,160.2,0.9,Female
111.1,,54,181.8,1.84,Male
73.5,,27,157.4,2.74,Female
28.7,7,9,128.2,5,Male
81.4,5,13,161.3,0.43,Female
86,,60,152.5,0.51,Female
98.4,,62,181.2,3.77,Male
27.1,6,8,133.5,2.11,Male
39.3,2,12,146.6,0.3,Female
56.4,5,12,150.4,3.07,Female
20.5,7,6,114.7,2.39,Female
73.3,,79,155.7,0.2,Female
70,,35,152.5,,Female
44.9,7,8,131,4.96,Female
81.8,,62,154.2,3.45,Female
49.9,,16,168.1,0.95,Male
50.3,,13,161.2,1.07,Female
30.6,0,6,120.6,0.81,Male
143.9,,36,180.2,,Male
9.7,,1,,2.16,Female
110.9,,67,172.9,2.14,Female
87.9,,70,177.1,0.75,Male
47.8,,16,159.9,5,Female
,,0,,,Male
133.3,,32,168,2.85,Female
41.2,5,7,134.2,5,Male
21.2,5,6,118.6,2.55,Male
78.1,,17,164.1,0.74,Female
46.3,2,12,161.1,2.55,Male
117.9,,21,181.6,,Male
61.6,,70,159.5,0.75,Male
58,,17,165,0.53,Female
51.8,2,14,153.9,0.3,Female
,,26,,1.88,Female
71.4,,19,167.2,0.58,Male
,,20,,0.85,Female
79.7,,57,155.7,0.95,Female
63.3,,71,159.3,0.46,Male
139.8,,28,182.5,1.22,Male
41.7,1,11,142.9,0.82,Female
72.9,,59,173.9,1.1,Male
66.6,,23,165.8,2.06,Male
73.7,,30,155.8,5,Female
103.3,,52,174.1,5,Male
58.4,,29,166.7,,Female
107.2,,22,169.4,,Female
21.5,4,7,125.5,1.72,Male
74.6,,59,160.7,1.24,Female
27.1,3,7,126.6,2.81,Female
112.4,,33,185.2,,Male
97.6,,60,168,3.54,Female
95.5,,67,174.3,2.09,Male
56,,25,163.3,5,Female
68.5,,61,163.1,2.11,Male
102.9,,66,172.5,5,Female
57.5,,26,161,2.89,Female
65.8,,36,170.9,0.76,Male
74.6,,69,151.6,1.52,Female
10.9,,1,,5,Female
88.1,,48,156.3,3.37,Female
181,,24,167.4,0.6,Female
,,33,,5,Male
4.2,,0,,0.4,Female
75.2,,40,152.6,2.26,Female
124.1,,33,181.7,1.99,Male
62.5,,16,170.9,0.78,Male
62,,26,162.5,0.75,Female
16.5,7,3,102.9,5,Male
11.4,,1,,3.17,Female
30.3,7,8,126.2,0.55,Female
67.7,,35,157.8,2.82,Female
23.7,7,9,123.4,0.69,Male
117.7,,60,175.3,3.45,Male
55.4,,21,147,2.76,Female
70.3,,60,160.8,3.7,Female
52.9,,23,161.6,0.06,Female
,,80,,1.62,Male
,,76,,0.71,Female
24.6,7,10,133.2,4.36,Female
71.7,,39,150.3,0.49,Female
48.3,,17,159.1,5,Female
74.7,,52,163.9,,Female
63,,26,167.3,1.7,Female
116.7,,36,163.2,1.87,Female
53.2,0,10,150.1,1.84,Female
87.7,,75,157.7,1.69,Female
20.7,7,5,111.4,1.24,Male
16.7,7,4,102.9,5,Female
13.1,7,2,91.4,1.15,Female
85.5,,36,168.5,2.46,Female
30.4,7,10,140.1,3.38,Female
104.3,,57,169.3,1.24,Male
72.1,,28,171.4,0.95,Male
12.3,,1,,0.07,Male
113.9,,64,159.7,0.85,Female
115.4,,63,184.4,5,Male
82.5,,32,182.4,,Male
14.6,7,2,93.7,2.04,Female
60.4,,80,161.1,,Male
59.7,,67,143.1,,Female
81.3,,80,175.4,2.75,Male
128.6,,44,171.5,1.65,Male
,,77,,,Male
77.3,,74,160.1,1.02,Female
82,,37,158.2,0.02,Female
99.4,,59,168.3,0.59,Male
55.9,,42,149.9,1.26,Female
10.9,,1,,0.63,Female
46,3,6,130.5,0.61,Male
31.2,3,10,140.2,1.91,Female
87.1,,65,183.8,4.39,Male
99.1,,58,177.8,5,Male
133.6,,60,157,3.06,Female
49.8,6,14,167.4,2.3,Male
63.5,,20,174.1,0.3,Male
26.9,3,7,126.2,1.91,Male
87.3,5,13,164.6,0.55,Male
11.5,,1,,1.65,Male
62.4,,25,171.2,5,Female
11.4,,0,,,Male
20.6,7,5,116.9,2.3,Male
16.9,5,2,93.4,0.92,Male
,,54,,,Female
20.2,7,7,118.2,4.93,Male
23.1,0,8,122.5,0.59,Male
53.8,,17,157.3,0.77,Female
47.7,,16,156.1,0.55,Female
22.4,7,4,122.3,,Male
71.3,,47,176.2,0.68,Male
53.6,1,14,158.3,2.49,Female
58.5,5,12,164.9,2.81,Female
57.9,,30,165.1,0,Female
,,13,,5,Male
120.1,,72,187.9,3.48,Male
99.7,,76,162.9,1.96,Female
47.2,2,14,157.5,2.82,Male
101.7,,38,160,4.49,Female
64.5,2,13,166,2.04,Male
29.1,7,8,128.7,1.01,Male
50.6,,54,155.1,4.96,Female
45.7,3,13,165.2,5,Male
87.7,,48,183.9,5,Male
73.2,,42,156.3,0.6,Female
40.7,2,15,153.6,1.04,Female
84.1,,65,153.8,0.3,Female
22.7,7,6,120.9,1.52,Male
,2,9,,4.12,Female
74.7,,80,157.1,5,Female
78.1,,26,178.1,2.11,Male
,,39,,,Female
60.5,,17,171.5,2.1,Male
74.7,,36,163.3,1.23,Female
89.3,,73,173,1.24,Male
9.1,,0,,1.25,Male
48,,30,154.5,4,Female
63.7,,60,156.2,,Female
33.4,7,11,149.9,5,Male
48.3,,77,154.7,1.66,Female
77.8,,30,164.7,,Female
63.2,,72,168.4,1.51,Male
21.4,7,6,111.4,3.27,Female
96.6,,32,159.7,5,Female
21.4,7,6,116.3,1.94,Female
65.1,,65,166.4,3.06,Male
20.7,7,7,119.9,0.76,Female
,,34,,,Male
62.8,7,13,175.2,1.76,Male
33.6,,12,147.7,1.69,Male
94.6,,42,182.6,5,Male
104.4,,40,162.4,,Female
25.4,7,9,131.4,1.65,Female
123.3,,37,181,4.49,Male
22.4,7,5,112.3,,Female
29.8,1,8,122.7,,Female
123.9,,16,166,0.25,Male
90.8,,68,150.2,0.76,Female
15.5,7,2,95,1.04,Female
81.7,,41,160.5,0.82,Female
18.5,6,5,105,3.3,Male
104.4,,31,165.6,1.02,Female
37.6,0,12,154.1,0.49,Female
10.4,,1,,5,Male
22.1,7,7,124.2,1.07,Male
87.3,,31,188.3,0.35,Male
41.3,,19,148.3,1.38,Female
178.9,,46,166.6,0.56,Female
54,6,15,161.8,3.72,Male
21.1,7,3,115,,Female
74.1,7,15,175.1,2.89,Male
61.9,,27,166.5,1.59,Male
15.6,0,4,97.4,3.81,Female
19.4,5,6,112.1,0.84,Female
80.9,,62,175.5,,Male
60.4,7,9,150.6,2.47,Male
20.1,7,6,114,1.89,Male
90.8,,42,181.6,5,Male
70.9,,28,183.5,3.48,Male
23.4,2,7,121.2,1.24,Male
88.1,,61,168.2,2.11,Male
15.1,7,3,98.1,2.15,Male
58.7,,26,171.7,2.95,Female
10.5,,0,,5,Female
7.8,,0,,0.99,Male
129.5,,65,163.2,,Female
33.8,7,9,133,2.64,Female
82.4,,21,171.9,1.47,Male
122.9,,18,176.6,1.24,Male
59.9,,33,144.9,2.66,Female
38.2,7,9,133.5,1.23,Female
67.2,,32,166.8,3.29,Female
74,,69,160.8,,Female
12.2,,1,,1.14,Male
54.7,,20,167.2,2.23,Male
104,,25,168.4,4.74,Male
60.1,,63,161.4,5,Female
97.6,,54,185.1,0.42,Male
122.3,,69,158.5,0.45,Female
108.8,,51,183.1,4.72,Male
64.5,6,13,164.4,,Female
20.7,7,4,110.3,1.14,Female
72.6,,47,157.4,0.82,Female
61.1,7,13,159.1,1.11,Male
40.8,6,7,135.9,0.77,Female
35.9,3,11,143.3,1.16,Female
93.1,,76,174,2.76,Male
105.8,,26,175.5,1.76,Male
70.5,,19,170.9,1.56,Male
74.1,,67,154,3.47,Female
94.2,,64,156.9,,Female
64.2,4,10,146.7,0.74,Female
88.3,,33,168.1,3.3,Female
110.6,,46,161.4,1.09,Female
92.6,,17,192.9,5,Male
12.2,,1,,1.49,Male
63.6,,18,174.1,1.53,Male
35.4,7,11,143.2,,Male
79.2,,28,154.9,,Female
69.6,,69,154.7,0.79,Female
60.3,,16,151.3,0.92,Female
25.2,7,4,114.8,0.56,Male
28.6,5,8,129.7,3.71,Male
47.1,,26,161.4,2.48,Male
114.7,,70,160.1,1.23,Female
105.8,,51,162.8,5,Female
85.8,,45,158.7,1.6,Female
79.5,,16,172.3,,Male
20.4,5,4,115.5,5,Male
73.6,,71,154.7,1.59,Male
106.2,,29,186.1,2.66,Male
18,5,5,106.8,0.98,Male
71.7,,53,158.7,0.82,Female
61.8,,76,169,1.36,Male
66.4,3,11,148.3,0.61,Male
20.5,7,6,115.5,0.82,Female
66,,42,163,,Male
50.2,,19,153.6,2,Female
68.5,,25,170.6,5,Male
59.5,,59,157.9,2.89,Female
90.2,,41,165.5,5,Male
87.8,,42,165.2,4.33,Male
71.4,,17,175.3,,Male
87,,48,158.8,,Female
,7,4,103.1,0.56,Female
66.3,,20,181.4,0.87,Male
68.8,,50,150,0.74,Female
18.2,7,4,104.7,,Male
122.2,,35,188,,Male
69.9,,43,173.7,0.85,Male
49.6,3,14,170.3,5,Male
,,29,,0.37,Male
129.1,,33,173.3,0.45,Female
69.8,,64,170.5,5,Male
23.4,7,7,124.5,0.21,Male
10.8,,1,,2.74,Male
15.1,2,2,97,0.75,Female
40.6,,15,162.6,2.48,Female
23.8,7,8,126.7,4.12,Male
127.6,,51,179.8,2.82,Male
72.1,,43,158.8,0.7,Female
93.4,,52,193.5,1.87,Male
72,,77,162.7,0.76,Male
51.3,,57,150,5,Female
13.1,2,2,89.3,0.35,Female
84.5,,44,158.6,1.03,Female
82.8,,68,176.9,1.09,Male
64.6,,80,164.6,3.37,Female
81.4,,36,161,5,Female
64.4,3,11,151.9,2.11,Male
10.4,,0,,5,Female
79.8,7,12,162.9,0.08,Female
45,3,11,145.9,3.46,Male
38,2,11,154.3,1.76,Female
13.3,7,2,88.2,1.59,Female
16,0,3,99.1,1.63,Male
10.2,,0,,1.1,Female
77.5,,33,178.7,4.12,Male
67.6,,61,169.2,1.17,Male
52,,80,158,1.91,Female
,,41,,1.27,Female
89.4,,46,175.1,1.38,Male
84.2,,74,179,,Male
61.4,2,12,166.2,0.99,Male
95.4,,73,158.7,,Female
27.2,7,6,120.7,2.99,Female
22.5,7,4,108.6,0.51,Female
82.4,,77,156.8,,Female
38.5,7,9,130.4,2.18,Male
102.7,,68,174.4,3.12,Male
15.4,4,3,94.4,,Female
73.8,,23,175.9,3.29,Male
72.9,,73,172,5,Male
88.1,,45,162.1,1.38,Female
117.4,,34,175,0.93,Female
15,7,3,96.2,3.53,Female
61.3,,17,156.4,,Female
79.5,,77,168.9,0.78,Female
70.1,,63,162.1,5,Female
49.1,,62,159.9,1.32,Female
65.7,,68,145.9,0.57,Female
92.6,,40,166.2,5,Female
40.5,7,9,133.2,0.07,Female
80.7,,36,169.6,2.15,Male
86.4,5,14,173.3,3.73,Male
60.7,,52,160.2,1.27,Female
108.7,,42,159.9,,Female
68,,58,156.3,0.31,Female
104.4,,79,165.4,1.35,Female
69.3,,54,171.3,1.68,Male
71.9,,76,175.1,5,Male
57.6,,80,154.8,0.65,Male
40.8,4,11,147.3,1.24,Female
169.4,,45,173.5,2.98,Female
68.1,,17,170.7,2.46,Male
119.7,,17,166.1,1.29,Female
62.3,,80,156.7,,Female
11.9,,1,,2.08,Male
73.3,,76,153.9,2.47,Female
41.6,3,9,138.5,0.98,Male
98.3,,60,171.1,1.55,Male
68.3,,31,179.3,0.02,Male
73.9,,34,160.4,4.99,Male
62.1,7,14,168.2,0.7,Male
75.2,,54,160.3,2.24,Female
121.8,,24,158.1,1.36,Female
62.3,5,15,175.6,0.61,Male
48.5,,22,161.9,0.75,Male
88.2,,51,175,1.65,Male
26.6,7,9,132.3,2.46,Male
85.7,,50,175.2,1.36,Male
135,,22,164.5,4.74,Male
69,,47,166.7,0.7,Male
24.4,5,5,114.2,4.53,Female
81.5,,49,179.9,5,Male
7.6,,0,,4.22,Female
13.8,7,3,95.7,,Female
58.3,,16,174.3,3.45,Female
130.2,,52,151.5,0.4,Female
87.2,,18,177.2,0,Male
79.6,,80,175.1,5,Male
,,50,,2.04,Female
79.6,,58,172.6,3.7,Male
53.9,,36,159.7,1.72,Female
71.4,,16,166.4,1.02,Female
105.8,,27,164.8,2.8,Female
51.9,7,13,165.6,1.22,Male
85.4,,79,177.6,1.85,Male
9.5,,1,,2.64,Female
59.4,,79,144.4,1.76,Female
,,80,,,Female
121.8,,61,156.3,,Female
106.1,,20,172.5,,Male
121.3,,44,163.8,4.41,Female
101.3,,33,177.4,3.3,Male
48.3,7,10,144.8,2.51,Male
88.6,,29,175.3,5,Male
109.8,,39,162.8,1.84,Female
90.2,,16,185.7,1.86,Male
16.7,3,7,107.8,1.92,Female
55.4,2,13,157.5,,Female
33.1,4,7,120,1.1,Female
14.7,7,3,97.3,1.53,Male
61.5,,53,166.2,0.83,Male
43.1,7,9,147.1,0.54,Female
61,5,10,149.4,0.83,Male
77.3,5,10,157,5,Female
26.9,7,9,136.7,0.92,Male
92.3,,51,175.2,3.47,Male
34.2,0,12,139.9,1.23,Male
82.4,,80,160.9,1,Male
88.4,,74,173.2,0.76,Male
53.8,,80,151.5,1.56,Female
6.5,,0,,1.12,Female
101.4,,46,173.6,2.76,Male
99.5,,24,172,5,Male
96.6,,72,183.2,1.87,Male
46.5,7,6,129.1,3.41,Male
72.8,,34,162.5,0.04,Female
28.1,7,6,125.1,1.23,Male
76.9,,60,171.6,5,Male
,7,7,,2.46,Male
58.4,,57,158,0.16,Female
12.2,,1,,0.51,Female
86.5,,69,183.5,0.59,Male
68.6,,34,148.6,1.04,Female
86.2,,61,175.5,5,Male
13.6,,1,,0.77,Female
59,,51,172.9,4.99,Female
92.1,,46,162.5,2.53,Female
92.8,,71,174.1,0.13,Male
26.4,7,5,114.9,1.84,Female
14.2,7,3,96.4,2.82,Female
27.1,5,8,133,1.02,Female
4.9,,0,,,Female
94.6,,58,175.3,0.89,Male
89.9,,59,156,2.81,Female
,,24,,2.8,Female
10.2,,1,,1.54,Female
110.8,,39,156.9,,Female
68.8,,49,175.3,5,Female
39.1,0,12,150.7,,Female
10.5,,1,,1.23,Male
68.6,,67,159.1,2.2,Male
111.8,,67,167.4,2.4,Female
19.7,2,5,112.7,0.21,Female
111.5,,41,182.1,1.87,Male
82.3,,67,160.6,0.7,Female
8.6,,0,,2.57,Female
16.6,0,4,106.5,2.03,Male
45,4,14,148.5,3.62,Female
57.8,,54,154.4,,Female
14.3,7,3,94.4,0.9,Male
63.5,,55,161.6,5,Female
155.6,,20,171.3,1.65,Male
67.1,3,13,159.9,1.05,Female
85.2,,36,165.6,0.89,Female
77.7,,46,155.1,5,Female
89,,48,165.9,2.53,Female
87.9,,51,160.4,1.29,Female
73.9,,54,155.3,5,Female
53.9,,23,159.9,1.59,Female
101,,46,166.2,2.47,Female
78.6,,67,171.7,1.25,Female
48.2,2,6,129,1.43,Female
44.6,7,12,158,1.38,Male
69.8,,62,156.1,1.86,Female
72.5,,74,151.6,0.68,Female
13.2,4,2,86.7,0.88,Female
30.5,3,7,126,3.91,Male
43.7,,16,160.8,3.47,Female
96.4,,33,169.6,,Male
83.1,,58,174.6,0.79,Male
50.2,,17,156.1,2.82,Female
18.1,4,4,109.2,1.32,Female
8.7,,0,,4.08,Male
83.2,,44,170,1.7,Male
72.4,,17,167.1,4.04,Female
64.7,,80,160.6,5,Male
12.1,7,2,86.5,0.87,Female
78.2,7,14,171.5,0,Male
87.1,,39,178.3,2,Male
134.5,,53,165.6,5,Female
25.9,4,10,134.5,0.82,Male
100.3,,61,171.2,,Male
29,4,9,130.8,1.29,Male
75.2,,65,154.4,3.83,Female
34.8,5,10,141.8,2.09,Male
32.3,7,9,140.3,2.47,Male
18.8,7,5,109.4,,Female
12.8,7,2,89.4,2.24,Male
56,,13,152.4,2.22,Male
16.9,7,2,95.4,0.39,Female
107,,31,173.6,5,Male
19.8,7,6,113.9,3.52,Male
42.6,,65,147.9,1.12,Female
43.6,5,11,155.4,3.16,Female
69.8,,26,176.2,1.74,Male
19.7,5,4,111.1,2.98,Male
31.4,0,12,123.1,1.53,Female
22.9,7,4,112.2,1.42,Male
98.8,,73,174.1,2.85,Male
83.2,,48,169.5,1.07,Male
34.2,7,11,133.6,0.9,Female
,,22,,0.7,Female
27.6,7,6,127.9,2.3,Male
21.5,7,10,120.2,2.73,Male
63.2,,51,148.8,1.67,Male
54.4,5,11,163.7,2.46,Female
30.9,5,8,128.2,3.51,Female
51.7,7,14,158.2,1.54,Female
95.8,,66,156.7,4.08,Female
46.4,,53,140.1,0.52,Male
52.8,1,13,163,1.24,Male
161.9,,62,189.9,0.94,Male
60.3,,77,155.1,0.35,Female
47.5,,54,165.6,1.36,Female
23.4,7,7,119.4,0.95,Female
14.2,4,3,94.8,0.77,Male
96,,53,159.1,5,Female
64.1,,80,157.3,1.61,Female
101.3,,63,176.5,0.99,Male
57.6,,23,163,4.63,Female
43.1,7,11,156.4,1.67,Female
19.1,7,4,104.7,3.09,Female
14.9,7,2,94,1.14,Female
59.9,,59,165.9,3.09,Male
38.9,6,9,144.3,2.47,Female
89.3,,51,175.8,4.94,Male
44.4,,69,141.1,0.9,Female
80.5,,79,167.6,,Male
42.5,5,12,148.7,5,Male
97.3,,45,173.7,5,Female
82.8,,24,176.5,0.42,Male
59.7,,30,152.7,3.17,Female
74.7,,79,166.7,5,Male
,,80,,3.75,Male
47.4,,14,161.4,2.46,Female
54.1,,33,151.6,0.4,Female
8.6,,1,,,Female
80,,22,157.9,0.21,Female
12.8,3,2,91.1,1.32,Female
17.8,7,3,95.8,0.34,Female
80.1,,19,180.6,4.93,Male
95.3,,45,171.6,3.52,Male
62.7,,65,153.5,,Female
65.4,,18,163.9,5,Male
,7,8,,0.88,Male
70.7,,19,169.9,3.54,Male
80.4,,17,171.2,1.15,Male
90.1,,78,160.2,2.99,Female
74.5,,18,172.7,1.65,Male
33.5,7,8,145.6,,Male
79.4,,46,163.7,0.59,Female
78.1,,49,157.1,0,Female
31.4,2,8,128.7,,Female
14.6,7,2,86.1,2.89,Male
87.5,,62,158.9,0.7,Female
7.3,,0,,1.23,Female
71.3,,36,170,0.77,Female
15.3,0,3,98.5,0.54,Female
,,30,,4.93,Male
5.9,,0,,3.91,Female
16.4,7,4,106.7,1.23,Female
79,,24,164.8,0.94,Male
82.8,,48,166.2,2.47,Female
44.3,,80,145.2,1.16,Female
81.9,,48,167.2,3.52,Female
21.6,2,7,120.7,3.01,Male
57.1,,21,158.8,0.63,Female
57.9,,48,165.3,4.46,Female
70.8,,54,168.8,0.51,Male
51.3,,16,163.9,0.95,Female
105.6,,65,166.1,4.08,Female
20.6,7,4,105.1,,Female
145.1,,56,169.4,3.57,Male
74.4,,66,167.4,3.97,Male
77.8,,40,168.6,4.22,Male
12.1,,1,,3.51,Male
108.5,,42,157,5,Female
78.2,,61,158.2,2.25,Female
36.3,7,9,143,0.02,Female
22.5,7,7,121.9,1.49,Female
,,25,,2.55,Male
16.2,0,2,98.9,0.75,Female
43.8,7,9,141,2.82,Male
68.1,3,15,157.5,0.82,Female
97.2,,80,180.1,1.57,Male
51.3,6,13,162.9,1.19,Male
55.6,3,13,165.5,0,Male
103.8,,72,163.6,0.82,Male
44.4,,18,156.8,3.96,Female
76.1,,75,152,0.92,Female
72.6,,44,152.5,1.39,Female
76.4,,26,179.3,1.28,Male
73.3,,45,154.1,3.52,Female
67.6,,25,173,5,Male
69.2,,67,159,4.27,Female
62.3,,60,162.5,5,Female
69.8,,19,153.9,2.48,Female
81.7,,35,157.9,1.47,Female
61.9,,68,155.8,1.02,Female
131.7,,54,177.1,5,Male
20.3,7,4,108.2,0.01,Male
,,80,158.5,5,Male
16.7,2,3,97.9,0.21,Female
19.7,7,6,112.6,5,Male
64.9,,52,162.6,5,Female
29.5,4,8,128.9,1.43,Male
74.8,,61,155.4,1.55,Female
53.9,,80,164,,Female
45.1,5,7,138.7,0.35,Male
81.4,,73,159.1,1.62,Female
76.9,,70,172.1,2.2,Male
17.7,4,4,107.7,1.73,Male
4.4,,0,,2.47,Male
50.4,,18,161.6,5,Female
15.7,7,2,94.7,5,Male
72.9,,69,154.1,4.98,Female
55.1,,65,161.3,3.79,Female
10.7,2,2,81,4.57,Female
74.8,,16,156.8,1.15,Female
95.9,,24,186.2,0.34,Male
156,,18,176.1,2.99,Male
89,,31,193.8,0.82,Male
113.4,,50,180.1,1.01,Male
60.9,,43,153.2,1.07,Female
92.8,,68,178.9,2.18,Male
70.5,,33,151,,Female
52,,56,160.3,2.24,Male
16,5,6,111.3,3.09,Female
71.5,,80,178.2,2.08,Male
21.6,6,7,124.8,3.5,Male
62.2,,22,157.9,0.75,Female
44.6,,67,169.4,1.15,Female
69.1,,80,157.7,1.02,Female
41.7,7,9,160.4,2.88,Male
32.2,3,10,142.6,1.04,Female
91.4,,28,164.3,0.93,Female
90.3,,61,176.2,0.98,Male
25.6,2,9,129.5,,Female
78.7,,40,163.3,1.77,Female
71.9,,51,166.7,2.69,Male
74.9,,16,164.2,1.54,Male
43.1,4,9,138,0.4,Female
,0,8,,1.67,Female
22.3,7,8,118.4,3.38,Male
67.7,,59,161.8,4.61,Female
14.6,7,2,95.4,1.44,Female
63.3,,23,160.3,,Female
102.2,,19,167.6,0.85,Male
87.7,2,14,171.7,1.28,Male
67.2,,22,173.5,2.18,Male
81.3,,80,174.1,1.87,Male
35.3,7,11,142.9,0.58,Female
31.4,7,8,130.9,2.06,Male
78.6,,47,167.2,4.48,Female
4.5,,0,,1.73,Male
59.3,,71,151.8,2.97,Male
25.7,7,7,113.2,2.89,Female
21.5,7,6,116.5,1.31,Male
10,,0,,2.15,Male
21.2,7,5,113.5,1.64,Male
90.9,,42,169.9,2.26,Male
12.3,7,2,90,2.18,Female
81.8,,33,160.3,1.09,Male
96,,36,163.2,2,Male
55.1,7,11,160.4,5,Female
69.4,,48,177.6,4.95,Male
85.4,,60,157.8,4.67,Female
62.3,,23,168.1,2.51,Female
46.5,,62,152.2,5,Female
84.1,4,13,170.2,1.14,Male
28.5,7,7,128.4,3.52,Male
9.8,7,3,85.3,3.9,Female
70.9,,23,168.2,2.49,Female
83.8,,58,168.4,2.39,Male
12.4,,1,,1.47,Male
62.2,,29,150.7,0.5,Female
58.7,2,15,164.1,2.14,Male
14.4,7,3,99,0.39,Male
134.8,,55,169.5,0.71,Female
114,,37,176.1,4.12,Male
27.2,7,4,118.7,0.54,Male
79.2,,57,178.6,3.52,Male
68.3,,79,146.2,,Female
61.2,,17,173.4,1.99,Male
43.7,5,12,158.1,5,Male
80.9,,51,154.9,0.84,Female
86.3,,76,165.5,0.74,Female
,,60,,,Female
118.6,,80,177.8,1.69,Male
7.4,,0,,2.24,Female
59.6,,71,158.4,2.55,Female
73.9,,42,165.5,,Female
,,13,,,Female
48.4,,73,156.5,2.59,Female
94.6,,42,176.4,5,Male
58.2,,35,148.4,0.02,Female
9.1,,0,,2.06,Male
15.7,7,3,100.1,5,Female
64.1,,35,172.1,5,Male
,,33,,0.4,Female
,,35,,,Female
67.8,,70,167.3,2.75,Male
61.2,,18,163.8,5,Female
70.7,3,12,149.7,0.23,Female
43.5,7,8,142.2,0.97,Male
60.4,,59,177.5,4.08,Male
20,6,5,114,5,Female
,,54,,4.63,Male
178.4,,31,181.7,1.38,Male
7.1,,0,,2.99,Male
62.8,,80,159,2.06,Female
123.3,,16,181.8,0.61,Male
15.5,7,3,93.6,0.18,Male
61.8,,62,163.4,3.83,Female
,,65,,1.98,Female
23.2,7,5,112.7,0.4,Female
58.2,,43,159.3,0.3,Female
10.4,,1,,1.98,Female
69.3,,64,167.8,1.78,Male
76.5,6,12,161.5,1.98,Female
21.2,5,7,122.5,2.76,Male
113.1,,64,176,,Male
,,12,,2.39,Female
92.2,,20,169.8,1.04,Female
68.7,,57,177.4,5,Male
,,76,148.4,1.26,Female
57.6,4,13,151.9,0.38,Female
71.9,,19,155.7,0.04,Female
70.4,,17,170.2,2.76,Male
66.4,,17,174.4,,Male
98,,37,174.4,,Female
23.8,0,6,120.9,0.25,Female
51.5,,44,165.1,1.1,Female
86.3,,41,166.1,0.87,Male
74,,36,169.5,,Male
73,,22,174.8,3.37,Male
56.9,,72,161.4,3.27,Female
8.9,,0,,0.42,Female
19.9,7,5,106.8,0.25,Male
90.8,,44,147.3,2.33,Female
36.4,0,12,147.9,1.05,Male
76,0,11,155.7,,Female
90.5,,44,171.1,,Male
49.1,7,6,133,1.65,Female
8.3,,1,,2.82,Male
45.4,7,11,148.1,2.11,Male
82.6,,72,178.2,5,Male
23.4,7,4,116.3,3.7,Male
